"Area","Fishery","Sex","SizeClass","Year","CalendarYear","Timestep","ThisTimestep","VNotchedNumber","VNotchedWeight","LandedCatchNumber","LandedCatchWeight","DeadHandlingMNumber","DeadHandlingMWeight","ExploitationRateNumber","ExploitationRateWeight"
"Area 1","Fishery 1","Female",68,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1988,1988,2,86,0,0,105000,52645095.065,0,0,195.53,194.33
"Area 1","Fishery 1","Female",88,1988,1988,2,86,5000,3055847.1,80000,47962138.755,0,0,270.27,269.54
"Area 1","Fishery 1","Female",93,1988,1988,2,86,0,0,25000,16997829.505,0,0,69.06,68.425
"Area 1","Fishery 1","Female",98,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",103,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",108,1988,1988,2,86,10000,10544414.265,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,1988,1988,2,86,5000,6112989.405,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1988,1988,2,86,10000,19681988.585,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1988,1988,2,86,5000,13218296.22,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1988,1988,2,86,5000,37673462.53,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1988,1988,2,86,5000,50379024.51,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1988,1988,2,86,0,0,185000,92261337.37,0,0,366.335,362.215
"Area 1","Fishery 1","Male",88,1988,1988,2,86,0,0,105000,62853788.005,0,0,355.93,353.155
"Area 1","Fishery 1","Male",93,1988,1988,2,86,0,0,50000,35032256.425,0,0,174.825,177.815
"Area 1","Fishery 1","Male",98,1988,1988,2,86,0,0,25000,20141484.63,0,0,500,499.58
"Area 1","Fishery 1","Male",103,1988,1988,2,86,0,0,20000,19641094.11,0,0,416.665,425.255
"Area 1","Fishery 1","Male",108,1988,1988,2,86,0,0,5000,5639820.8,0,0,200,215.16
"Area 1","Fishery 1","Male",113,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",118,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",123,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1988,1988,2,86,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1988,1988,3,87,5000,1926989.04,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1988,1988,3,87,5000,2215056.08,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1988,1988,3,87,20000,10528467.745,195000,97711624.235,0,0,383.105,380.49
"Area 1","Fishery 1","Female",88,1988,1988,3,87,5000,2912194.455,175000,105807462.88,0,0,627.24,630.62
"Area 1","Fishery 1","Female",93,1988,1988,3,87,10000,6933795.575,70000,48423379.615,0,0,198.865,200.445
"Area 1","Fishery 1","Female",98,1988,1988,3,87,10000,8396545.445,0,0,0,0,0,0
"Area 1","Fishery 1","Female",103,1988,1988,3,87,30000,29184871.815,10000,9327687.695,0,0,125,122.96
"Area 1","Fishery 1","Female",108,1988,1988,3,87,5000,5078401.47,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,1988,1988,3,87,10000,12601526.42,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1988,1988,3,87,10000,15324017.77,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1988,1988,3,87,5000,9711105.02,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1988,1988,3,87,5000,19256102.235,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1988,1988,3,87,5000,54040306.815,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1988,1988,3,87,0,0,170000,85202973.67,0,0,367.17,364.485
"Area 1","Fishery 1","Male",88,1988,1988,3,87,0,0,165000,99495695.795,0,0,608.855,608.255
"Area 1","Fishery 1","Male",93,1988,1988,3,87,0,0,80000,54585239.49,0,0,295.205,292.595
"Area 1","Fishery 1","Male",98,1988,1988,3,87,0,0,40000,32006549.13,0,0,909.09,903.675
"Area 1","Fishery 1","Male",103,1988,1988,3,87,0,0,15000,14226675.645,0,0,348.835,344.855
"Area 1","Fishery 1","Male",108,1988,1988,3,87,0,0,25000,25991962.59,0,0,1041.665,1036.2
"Area 1","Fishery 1","Male",113,1988,1988,3,87,0,0,5000,5968348.5,0,0,5000,5000
"Area 1","Fishery 1","Male",118,1988,1988,3,87,0,0,5000,6909464.175,0,0,5000,5000
"Area 1","Fishery 1","Male",123,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1988,1988,3,87,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1988,1988,4,88,5000,2258458.16,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1988,1988,4,88,20000,10285562.65,220000,110416741.085,0,0,473.12,470.305
"Area 1","Fishery 1","Female",88,1988,1988,4,88,20000,12342135.195,175000,105230646.895,0,0,726.14,726.695
"Area 1","Fishery 1","Female",93,1988,1988,4,88,25000,17112963.245,85000,58884360.66,0,0,253.73,256.24
"Area 1","Fishery 1","Female",98,1988,1988,4,88,10000,8126742.685,5000,3822418.015,0,0,119.05,111.35
"Area 1","Fishery 1","Female",103,1988,1988,4,88,20000,18990565.245,10000,8919037.19,0,0,131.58,123.73
"Area 1","Fishery 1","Female",108,1988,1988,4,88,10000,10211052.9,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,1988,1988,4,88,5000,6392881.08,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1988,1988,4,88,10000,15481044.455,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1988,1988,4,88,10000,17623020.715,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1988,1988,4,88,5000,9929887.1,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1988,1988,4,88,5000,11245850.705,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1988,1988,4,88,5000,12552110.37,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1988,1988,4,88,5000,26681432.49,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1988,1988,4,88,5000,27464388.815,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1988,1988,4,88,5000,33300957.405,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1988,1988,4,88,5000,37673462.53,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1988,1988,4,88,5000,54040306.815,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1988,1988,4,88,0,0,220000,111053273.25,0,0,517.645,517.17
"Area 1","Fishery 1","Male",88,1988,1988,4,88,0,0,125000,75506578.355,0,0,525.21,525.53
"Area 1","Fishery 1","Male",93,1988,1988,4,88,0,0,170000,118282196.655,0,0,671.935,678.715
"Area 1","Fishery 1","Male",98,1988,1988,4,88,0,0,15000,12149642.855,0,0,416.665,418.71
"Area 1","Fishery 1","Male",103,1988,1988,4,88,0,0,35000,33313357.33,0,0,897.435,890.12
"Area 1","Fishery 1","Male",108,1988,1988,4,88,0,0,15000,15494602.455,0,0,789.475,779.19
"Area 1","Fishery 1","Male",113,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",118,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",123,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1988,1988,4,88,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1988,1988,5,89,5000,1155900.66,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1988,1988,5,89,5000,1581089.54,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1988,1988,5,89,5000,2188589.395,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1988,1988,5,89,10000,5166932.825,285000,144311573.055,0,0,691.75,692.895
"Area 1","Fishery 1","Female",88,1988,1988,5,89,0,0,175000,105182569.12,0,0,857.845,858.19
"Area 1","Fishery 1","Female",93,1988,1988,5,89,30000,20328926.52,95000,65813953.085,0,0,300.635,303.74
"Area 1","Fishery 1","Female",98,1988,1988,5,89,20000,16958299.07,5000,3944446.93,0,0,128.205,123.34
"Area 1","Fishery 1","Female",103,1988,1988,5,89,50000,47377189.39,10000,9382613.17,0,0,135.135,133.465
"Area 1","Fishery 1","Female",108,1988,1988,5,89,10000,10547905.79,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1988,1988,5,89,10000,18191495.49,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1988,1988,5,89,10000,19347330.36,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1988,1988,5,89,5000,10530118.815,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1988,1988,5,89,5000,14989868.085,0,0,0,0,0,0
"Area 1","Fishery 1","Female",158,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",163,1988,1988,5,89,5000,16797907.815,0,0,0,0,0,0
"Area 1","Fishery 1","Female",168,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",173,1988,1988,5,89,5000,21378064.405,0,0,0,0,0,0
"Area 1","Fishery 1","Female",178,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",183,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",188,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",193,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",198,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",203,1988,1988,5,89,5000,33300957.405,0,0,0,0,0,0
"Area 1","Fishery 1","Female",208,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",213,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",218,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",223,1988,1988,5,89,5000,65502425.5,0,0,0,0,0,0
"Area 1","Fishery 1","Male",53,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",58,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",63,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",68,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",73,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",78,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",83,1988,1988,5,89,0,0,315000,158609890.67,0,0,833.335,830.45
"Area 1","Fishery 1","Male",88,1988,1988,5,89,0,0,190000,113868417.695,0,0,896.225,889.51
"Area 1","Fishery 1","Male",93,1988,1988,5,89,0,0,180000,123377728.61,0,0,829.495,826.45
"Area 1","Fishery 1","Male",98,1988,1988,5,89,0,0,45000,36659587.805,0,0,1406.25,1422.48
"Area 1","Fishery 1","Male",103,1988,1988,5,89,0,0,10000,8877578.62,0,0,333.335,308.545
"Area 1","Fishery 1","Male",108,1988,1988,5,89,0,0,10000,10400769.295,0,0,625,619.585
"Area 1","Fishery 1","Male",113,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",118,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",123,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",128,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",133,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",138,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",143,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",148,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",153,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",158,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",163,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",168,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",173,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",178,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",183,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",188,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",193,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",198,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",203,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",208,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",213,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",218,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Male",223,1988,1988,5,89,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",53,1988,1988,6,90,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",58,1988,1988,6,90,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",63,1988,1988,6,90,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",68,1988,1988,6,90,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",73,1988,1988,6,90,0,0,0,0,0,0,0,0
"Area 1","Fishery 1","Female",78,1988,1988,6,90,10000,4337612.445,0,0,0,0,0,0
"Area 1","Fishery 1","Female",83,1988,1988,6,90,5000,2740267.425,250000,125572969.23,0,0,712.25,708.33
"Area 1","Fishery 1","Female",88,1988,1988,6,90,20000,12280315.53,115000,68210722.245,0,0,688.625,679.76
"Area 1","Fishery 1","Female",93,1988,1988,6,90,25000,17713838.375,80000,55332203.17,0,0,269.36,271.88
"Area 1","Fishery 1","Female",98,1988,1988,6,90,20000,16322394.53,0,0,0,0,0,0
"Area 1","Fishery 1","Female",103,1988,1988,6,90,30000,28207282.935,10000,9715118.2,0,0,138.89,141.985
"Area 1","Fishery 1","Female",108,1988,1988,6,90,20000,21442503.905,0,0,0,0,0,0
"Area 1","Fishery 1","Female",113,1988,1988,6,90,20000,24331707.955,0,0,0,0,0,0
"Area 1","Fishery 1","Female",118,1988,1988,6,90,5000,6939312.865,0,0,0,0,0,0
"Area 1","Fishery 1","Female",123,1988,1988,6,90,50000,77652297.765,0,0,0,0,0,0
"Area 1","Fishery 1","Female",128,1988,1988,6,90,25000,44416884.995,0,0,0,0,0,0
"Area 1","Fishery 1","Female",133,1988,1988,6,90,35000,67703716.585,0,0,0,0,0,0
"Area 1","Fishery 1","Female",138,1988,1988,6,90,20000,43274840.385,0,0,0,0,0,0
"Area 1","Fishery 1","Female",143,1988,1988,6,90,10000,24169009.38,0,0,0,0,0,0
"Area 1","Fishery 1","Female",148,1988,1988,6,90,15000,39546276.91,0,0,0,0,0,0
"Area 1","Fishery 1","Female",153,1988,1988,6,90,0,0,0,0,0,0,0,0
